Influencer_ID,Influencer_Name,Platform,Subscribers,Post_Categories,Country,Visits,Likes,Comments,Engagement_Rate(%),Profile_Link
INF00481,musicalrmastv1,YouTube,17600000,Música y baile,Iraq,13800,593,98,0.003926136363636363,http://youtube.com/channel/UCVrstuGnHjpUXr9G98wwKow
INF00482,VICE,YouTube,17600000,Noticias y Política,Estados Unidos,206600,4700,268,0.028227272727272726,http://youtube.com/channel/UCn8zNIfYAQNdrFRrr8oibKw
INF00483,SagarKalraShorts,YouTube,17600000,Vlogs diarios,India,3200000,0,70,0.00039772727272727274,http://youtube.com/channel/UClO7QTL3RLMGW9Px4Q8znog
INF00484,yudistardhana,YouTube,17600000,Películas,Indonesia,539900,20800,137,0.11896022727272727,http://youtube.com/channel/UCvc00uetYIML9D-7BBrEXLA
INF00485,JFlaMusic,YouTube,17600000,Música y baile,República de Corea,54700,3000,275,0.018607954545454546,http://youtube.com/channel/UClkRzsdvg7_RKVhwDwiDZOA
INF00486,popchartbusters,YouTube,17500000,Música y baile,India,21100,596,70,0.0038057142857142855,http://youtube.com/channel/UCzL6rJhkoXkIt0fCv9T9_uA
INF00487,rubentuestaoficial,YouTube,17500000,Unknown,Argentina,2400000,292700,1300,1.68,http://youtube.com/channel/UC8id8PPmTd6aqfpUnQzUaxw
INF00488,NasyaOfficial,YouTube,17500000,Unknown,Indonesia,0,0,0,0.0,http://youtube.com/channel/UCGJc3yx2-64H-c3L6kVhxtw
INF00489,MoreAliA,YouTube,17500000,"Animación, Videojuegos",Estados Unidos,802200,17600,460,0.10319999999999999,http://youtube.com/channel/UCyeVfsThIHM_mEZq7YXIQSQ
INF00490,TRANSTVofficial,YouTube,17500000,"Música y baile, Películas",Indonesia,7400,142,1,0.0008171428571428571,http://youtube.com/channel/UCIohHXwCEKxWCLvAguJ-GjA
INF00491,TheBrianMaps,YouTube,17500000,"Videojuegos, Humor",Rusia,5100000,317600,12000,1.8834285714285712,http://youtube.com/channel/UCyJrhZm9KXrzRub3-wD2zWg
INF00492,disneyjunior,YouTube,17500000,Unknown,Unknown,94000,295,0,0.0016857142857142858,http://youtube.com/channel/UCNcdbMyA59zE-Vk668bKWOg
INF00493,BBCHindi,YouTube,17400000,Noticias y Política,India,66200,0,155,0.0008908045977011495,http://youtube.com/channel/UCN7B-QD0Qgn2boVH5Q0pOWg
INF00494,BollywoodClassics,YouTube,17400000,Música y baile,India,28400,204,9,0.0012241379310344827,http://youtube.com/channel/UCZ_OLiS7DkyCg89eV_qQMoQ
INF00495,SriBalajiMovies,YouTube,17400000,Películas,India,6000,161,0,0.000925287356321839,http://youtube.com/channel/UCoy3dQzEdq1y2zMnT4pdj3Q
INF00496,Queen,YouTube,17300000,"Música y baile, Películas",Estados Unidos,84000,7200,129,0.04236416184971098,http://youtube.com/channel/UCiMhD4jzUqG-IgPzUmmytRQ
INF00497,GatoGalactico,YouTube,17300000,Animación,Brasil,63600,2300,0,0.01329479768786127,http://youtube.com/channel/UCbt4SegZBQLeXMTMvnrfZtw
INF00498,MaviGadgets,YouTube,17300000,Unknown,Estados Unidos,94200,1900,9,0.011034682080924854,http://youtube.com/channel/UCJfNJmcv6LXCDsaa2kB_-7A
INF00499,LahariMusicIndia,YouTube,17300000,Música y baile,India,9500,300,10,0.001791907514450867,http://youtube.com/channel/UCnSqxrSfo1sK4WZ7nBpYW1Q
INF00500,ufc,YouTube,17300000,Deportes,Estados Unidos,60300,1500,153,0.009554913294797688,http://youtube.com/channel/UCvgfXK4nTYKudb0rFR6noLA
INF00501,stubbornfacts,YouTube,17300000,Unknown,India,11800,594,20,0.003549132947976879,http://youtube.com/channel/UCJZ5gFXzSZ9i-R1HEnS8U_A
INF00502,TV9Bharatvarsh,YouTube,17300000,Noticias y Política,India,7100,127,2,0.0007456647398843931,http://youtube.com/channel/UCOutOIcn_oho8pyVN3Ng-Pg
INF00503,Willyrex,YouTube,17300000,"Películas, Animación",México,131800,8700,49,0.05057225433526012,http://youtube.com/channel/UC8rNKrqBxJqL9izOOMxBJtw
INF00504,LikeNastya_IDN,YouTube,17200000,"Música y baile, Películas",Unknown,336400,0,0,0.0,http://youtube.com/channel/UCui_SuV6CzSgB1bdwL5utzg
INF00505,SusyMouriz,YouTube,17200000,Unknown,México,2600000,256700,1300,1.5,http://youtube.com/channel/UC2Rh-eKkibnZq8pRxYYoSSQ
INF00506,CelineDept,YouTube,17200000,Unknown,Estados Unidos,5100000,229000,517,1.3344011627906978,http://youtube.com/channel/UC1a2ZCw7tugRZYRMnecNj3A
INF00507,gabyandalex2379,YouTube,17200000,Juguetes,Unknown,31300,92,0,0.0005348837209302326,http://youtube.com/channel/UCHwBjRoGO1V-H8QYXjSVHkQ
INF00508,GLENTYOUTUBE,YouTube,17100000,Videojuegos,Rusia,2100000,110700,5100,0.6771929824561403,http://youtube.com/channel/UCBYvr4SqfGQd5fTmOXVQ4Zw
INF00509,Infobellsbengalirhymes,YouTube,17100000,Educación,Unknown,143100,284,0,0.0016608187134502927,http://youtube.com/channel/UCAWuV9ZZ0itI3WR-JHWIUNQ
INF00510,AayuandPihuShow,YouTube,17100000,"Películas, Humor",India,3600000,56200,7900,0.37485380116959066,http://youtube.com/channel/UCFcBAGR0drI3F15EhMFjuTg
INF00511,NMFNews,YouTube,17100000,Noticias y Política,India,4800,111,3,0.0006666666666666666,http://youtube.com/channel/UCvxi7_X1VSaMr_osIamYNaw
INF00512,PrajapatiNews,YouTube,17100000,Unknown,India,11500,550,28,0.003380116959064328,http://youtube.com/channel/UCl_Ksy6Yi1b4eEZ46FInb_w
INF00513,DailyDoseOfInternet,YouTube,17100000,Animales y mascotas,Estados Unidos,3300000,173200,5100,1.042690058479532,http://youtube.com/channel/UCdC0An4ZPNr_YiFiYoVbwaw
INF00514,withkids2063,YouTube,17100000,"Animación, Juguetes",Estados Unidos,35900,0,0,0.0,http://youtube.com/channel/UC6ye474SJCiPsEPueO_b3Gw
INF00515,Jesser,YouTube,17100000,"Videojuegos, Humor",Estados Unidos,808900,22400,275,0.13260233918128655,http://youtube.com/channel/UCQIUhhcmXsu6cN6n3y9-Pww
INF00516,IvanaAlawi,YouTube,17100000,"Películas, Humor",Filipinas,3000000,108700,14400,0.7198830409356726,http://youtube.com/channel/UCypeLkg3Ne5-LIyiB41b1GQ
INF00517,gmmtv,YouTube,17100000,"Música y baile, Películas",Tailandia,16600,799,23,0.004807017543859649,http://youtube.com/channel/UC8BzJM6_VbZTdiNLD4R1jxQ
INF00518,thairathonline,YouTube,17100000,Noticias y Política,Tailandia,18100,163,11,0.0010175438596491228,http://youtube.com/channel/UCrFDdD-EE05N7gjwZho2wqw
INF00519,Mrwhosetheboss,YouTube,17100000,Unknown,Estados Unidos,3800000,266100,1800,1.5666666666666667,http://youtube.com/channel/UCMiJRAwDNSNzuYeN2uWa0pA
INF00520,lizakoshy,YouTube,17100000,Humor,Estados Unidos,141400,11600,406,0.07021052631578947,http://youtube.com/channel/UCxSz6JVYmzVhtkraHWZC7HQ
INF00521,SonyLIV,YouTube,16900000,Unknown,India,6700,161,2,0.0009644970414201182,http://youtube.com/channel/UCOQNJjhXwvAScuELTT_i7cQ
INF00522,LaRosaDeGuadalupeOf,YouTube,16900000,Unknown,México,110200,1000,27,0.006076923076923077,http://youtube.com/channel/UCGs30k8MveMERD3askAgNYA
INF00523,GuavaJuice,YouTube,16900000,Unknown,Estados Unidos,104600,2700,271,0.017579881656804734,http://youtube.com/channel/UCMNmwqCtCSpftrbvR3KkHDA
INF00524,ch7hd,YouTube,16900000,Unknown,Tailandia,3100,99,1,0.000591715976331361,http://youtube.com/channel/UCXUVnTEsLZBim_WlWxBvEwA
INF00525,LEGO,YouTube,16900000,Animación,Estados Unidos,21900,593,0,0.00350887573964497,http://youtube.com/channel/UCP-Ng5SXUEt0VE-TXqRdL6g
INF00526,ANNAKOVAOFFICIAL,YouTube,16900000,Unknown,Unknown,380300,7300,5,0.04322485207100592,http://youtube.com/channel/UCb06IKdt8yeJDhqUct0z-gQ
INF00527,MazhavilManorama,YouTube,16900000,Unknown,India,17800,218,2,0.0013017751479289942,http://youtube.com/channel/UCUPD0jQo-EP0B1Nf4uzeIMA
INF00528,Lyna,YouTube,16900000,"Películas, Animación",Argentina,264100,11900,835,0.07535502958579882,http://youtube.com/channel/UC-cnbLlplnXA4oc7rR21qzg
INF00529,pognalishow,YouTube,16900000,"Animación, Videojuegos",Rusia,6100000,545300,23000,3.3627218934911247,http://youtube.com/channel/UCwipTluVS2mjuhPtx2WU7eQ
INF00530,DeToxoMoroxo-Oficial,YouTube,16900000,"Películas, Animación",México,131600,5900,2300,0.0485207100591716,http://youtube.com/channel/UCq_oSgHK9lk6NUUgkhUOPnw
INF00531,VijayKumarVinerVlogs,YouTube,16800000,Unknown,India,494000,15800,14,0.09413095238095238,http://youtube.com/channel/UCfIpFdLEnTfkXjcwsiO4dAA
INF00532,failarmy,YouTube,16800000,"Animación, Humor",Estados Unidos,2500000,20100,639,0.12344642857142858,http://youtube.com/channel/UCPDis9pjXuqyI7RYLJ-TTSA
INF00533,TuCOSMOPOLIS,YouTube,16700000,Noticias y Política,México,31900,2400,169,0.015383233532934132,http://youtube.com/channel/UCo4ywJQXfUIB0lCBpczW3cA
INF00534,FunFunMiniWorld,YouTube,16700000,Unknown,Estados Unidos,25500,660,3,0.003970059880239521,http://youtube.com/channel/UCqvS0UZpSh8ydVQ7TxGNOJw
INF00535,ColorsRishtey1,YouTube,16700000,Unknown,India,4400,44,1,0.0002694610778443114,http://youtube.com/channel/UCyfkoMQeJOoEt3ZhY3PI6Uw
INF00536,RCTILAYARDRAMAINDONESIA,YouTube,16700000,"Música y baile, Películas",Indonesia,6100,123,2,0.0007485029940119761,http://youtube.com/channel/UCzTsWuCdVP_vehWyGwPcS3Q
INF00537,GoAmiGo,YouTube,16700000,Vlogs diarios,Colombia,2300000,157200,549,0.9446047904191617,http://youtube.com/channel/UCp4Fk7Xy_wYq8sFKcKNrQCA
INF00538,katakit_baby,YouTube,16700000,Música y baile,Arabia Saudita,0,0,0,0.0,http://youtube.com/channel/UChDk1SYEDyC4s74mKwfBUKQ
INF00539,DearSir,YouTube,16700000,Educación,India,176800,13200,854,0.0841556886227545,http://youtube.com/channel/UC9dyrsYEmD4iGJ8Oz1G5dpw
INF00540,KaykaiSalaiderChannel,YouTube,16700000,"Películas, Humor",Tailandia,154200,10200,460,0.06383233532934132,http://youtube.com/channel/UCdLGCJcIGu5ExzYN6CXtkIw
INF00541,IDEASEN5MINUTOSoficial,YouTube,16600000,Películas,México,38400,138,4,0.0008554216867469879,http://youtube.com/channel/UC_OLtzRJdg0MJfiqGWAAIHw
INF00542,SupercarBlondie,YouTube,16600000,Animación,Estados Unidos,558800,20400,448,0.12559036144578312,http://youtube.com/channel/UCKSVUHI9rbbkXhvAXK-2uxA
INF00543,ChetanMongaVlogs,YouTube,16600000,Vlogs diarios,India,5100000,253900,285,1.5312349397590361,http://youtube.com/channel/UCZLOlM5df0CXW9bP5MAeE7A
INF00544,hamaarbhojpuri,YouTube,16600000,Música y baile,India,6300,109,10,0.000716867469879518,http://youtube.com/channel/UCpN-WGQgGsOrXm7nHXDdTDA
INF00545,vladandnikiarab,YouTube,16600000,Animación,Unknown,167700,633,0,0.003813253012048193,http://youtube.com/channel/UCoxoYSL3rFXB7JSELiI5V1w
INF00546,JoseComelonEspanol,YouTube,16500000,Comida y bebida,Unknown,75100,1800,0,0.01090909090909091,http://youtube.com/channel/UCiqE9bJFJhPEOVGdpj2LdEg
INF00547,Pitbull,YouTube,16500000,"Música y baile, Películas",Estados Unidos,9800,916,39,0.005787878787878788,http://youtube.com/channel/UCv8nzwVPQDRjkPCkEsOdEwA
INF00548,Unspeakable,YouTube,16500000,"Videojuegos, Humor",Estados Unidos,867900,22900,368,0.14101818181818182,http://youtube.com/channel/UCwIWAbIeu0xI0ReKWOcw3eg
INF00549,A2Motivation,YouTube,16500000,Unknown,India,1700000,0,895,0.005424242424242424,http://youtube.com/channel/UC6ERimtc5zFrn7x6Bk3HaHA
INF00550,T3ddy,YouTube,16500000,Unknown,Brasil,393200,38300,1000,0.2381818181818182,http://youtube.com/channel/UC5mZsx_OVnc4XmG9rWU2p3A
INF00551,TWICE,YouTube,16500000,"Música y baile, Películas",Filipinas,228700,26100,427,0.16076969696969698,http://youtube.com/channel/UCzgxx_DM2Dcb9Y1spb9mUJA
INF00552,SandraCiresArt,YouTube,16399999,Unknown,Colombia,347900,22600,3900,0.16158537570642534,http://youtube.com/channel/UCYM02HkL0C3V1hAzw0HUXUw
INF00553,boyceavenue,YouTube,16399999,Música y baile,Brasil,17200,1100,26,0.006865854077186225,http://youtube.com/channel/UCgc00bfF_PvO_2AvqJZHXFg
INF00554,antrax,YouTube,16399999,Animación,México,215400,9700,458,0.06193902816701391,http://youtube.com/channel/UCNbwP-bKUlKrE_5qDwvFILQ
INF00555,samsmith,YouTube,16399999,Música y baile,Estados Unidos,43900,2500,111,0.015920732678093456,http://youtube.com/channel/UCvpDeGlR5wLP9Z3Tb6K0Xfg
INF00556,JenniferLopez,YouTube,16399999,"Música y baile, Películas",Unknown,0,0,0,0.0,http://youtube.com/channel/UCr8RjWUQ_9KYcIPmWiqBroQ
INF00557,A2Motivation,YouTube,16399999,Educación,India,1600000,0,998,0.006085366224717453,http://youtube.com/channel/UC6ERimtc5zFrn7x6Bk3HaHA
INF00558,mkmusic,YouTube,16399999,Música y baile,Brasil,7600,895,20,0.005579268632882234,http://youtube.com/channel/UCbVwJCxsVbmaP1PFmbGQDeQ
INF00559,NatanporAi,YouTube,16399999,Unknown,Brasil,2500000,89300,302,0.5463536918508349,http://youtube.com/channel/UCjaxmdb_gTWbz9XF5rzvgGg
INF00560,MYFAMILYComedy,YouTube,16399999,Unknown,India,1000000,3700,93,0.02312805019073477,http://youtube.com/channel/UC4B6dDVB0Umrh5l4UgxUtyg
INF00561,SonyMusicSouth,YouTube,16300000,"Música y baile, Películas",India,203100,3900,63,0.024312883435582824,http://youtube.com/channel/UCn4rEMqKtwBQ6-oEwbd4PcA
INF00562,FitDanceTV,YouTube,16300000,"Música y baile, Animación",Unknown,33100,1000,11,0.006202453987730061,http://youtube.com/channel/UCl_AQeO6ynSDRSjclc1e16Q
INF00563,jjolatunji,YouTube,16300000,Unknown,Estados Unidos,69700,1700,87,0.010963190184049081,http://youtube.com/channel/UCGmnsW623G1r-Chmo5RB4Yw
INF00564,kidsplay,YouTube,16300000,"Películas, Juguetes",Unknown,156800,102,0,0.0006257668711656442,http://youtube.com/channel/UClyPv5RRfYdUFv2SsgV5uMw
INF00565,ADME_RU,YouTube,16300000,Animación,Rusia,21700,477,26,0.0030858895705521473,http://youtube.com/channel/UCuVpbMt4yu4I9eAey3khnGg
INF00566,Arifmuhammadd,YouTube,16300000,"Música y baile, Películas",Indonesia,2900000,58000,1500,0.36503067484662577,http://youtube.com/channel/UCfx3oPv3cJm2aCJ7UnhKx8A
INF00567,MashaBearARAB,YouTube,16300000,Unknown,Unknown,192200,3100,0,0.019018404907975458,http://youtube.com/channel/UCpm9UA5N0Y9Kv1FJNtnNlJA
INF00568,JulianaBaltar,YouTube,16200000,"Películas, Humor",Brasil,228700,12000,158,0.07504938271604938,http://youtube.com/channel/UCqDauP_ke8Lwt8Hg3Xv-8Iw
INF00569,Thegeetagurjar,YouTube,16200000,Unknown,India,2700000,53700,37,0.3317098765432099,http://youtube.com/channel/UCUL9We-R1aCC3GAe-RvOx5g
INF00570,RayWilliamJohnson,YouTube,16200000,"Animación, Humor",Estados Unidos,1800000,107500,1400,0.6722222222222223,http://youtube.com/channel/UCGt7X90Au6BV8rf49BiM6Dg
INF00571,PeetMontzingo,YouTube,16200000,Unknown,Estados Unidos,2600000,0,903,0.005574074074074074,http://youtube.com/channel/UC1WbRuMMzbzUfBG65x1FmXQ
INF00572,AnayaKandhal,YouTube,16200000,Unknown,India,5300000,86500,83,0.5344629629629629,http://youtube.com/channel/UC4wEPe5mrHGAUjjTfXH_C-Q
INF00573,VolgaVideo,YouTube,16200000,Unknown,India,1800,10,0,6.17283950617284e-05,http://youtube.com/channel/UCIeNlITYK46VkR7yIuTL8GQ
INF00574,5MinuteCraftsFAMILY,YouTube,16200000,Unknown,India,6200,75,3,0.0004814814814814815,http://youtube.com/channel/UC63mNFJR8EAb8wAIJwoCmTA
INF00575,DylandPROS,YouTube,16100000,"Películas, Animación",Indonesia,15300,863,25,0.0055155279503105595,http://youtube.com/channel/UCXdmo_q4SawYMz-dmeKEHPQ
INF00576,TheMriDul,YouTube,16100000,Unknown,India,6000000,167200,5200,1.0708074534161491,http://youtube.com/channel/UC0zXnLIFedO97pFsyMxZcFg
INF00577,FCBarcelona,YouTube,16100000,Deportes,Estados Unidos,140000,10900,157,0.06867701863354038,http://youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A
INF00578,kuplinovplay,YouTube,16100000,Videojuegos,Rusia,1500000,98200,1700,0.6204968944099378,http://youtube.com/channel/UCdKuE7a2QZeHPhDntXVZ91w
INF00579,KashviAdlakha,YouTube,16100000,Unknown,India,71500,2100,12,0.01311801242236025,http://youtube.com/channel/UC8Cd9Zfg3l2SdUT3Xm_aHmA
INF00580,EliKids,YouTube,16100000,Música y baile,Unknown,520300,1600,0,0.009937888198757764,http://youtube.com/channel/UCVi_GtP-1stDmhPuWCCQ5KA
INF00581,TeamFilmsBhojpuri,YouTube,16100000,Música y baile,India,5000,101,12,0.0007018633540372671,http://youtube.com/channel/UCB4SvelHl4qjFSNYfxhp-SQ
INF00582,camilo,YouTube,16100000,Música y baile,Colombia,46900,3600,120,0.023105590062111804,http://youtube.com/channel/UCw0aKHSGFGyrnMeVnHeYMyw
INF00583,BlippiEspanol,YouTube,16100000,Unknown,Unknown,173900,348,0,0.0021614906832298137,http://youtube.com/channel/UC4YImPQT-_0kCh5joATwyhw
INF00584,GH.S,YouTube,16000000,Unknown,Estados Unidos,6800000,246200,959,1.5447437499999999,http://youtube.com/channel/UCdrBnBNLsN4_cH32HWbr9qg
INF00585,DopeLyrics,YouTube,15900000,Música y baile,Estados Unidos,7900,149,7,0.0009811320754716981,http://youtube.com/channel/UCvR2R7j218tzejtTsb_X6Rw
INF00586,wifistudy,YouTube,15900000,Educación,India,2000,34,1,0.000220125786163522,http://youtube.com/channel/UCuWuAvEnKWez5BUr29VpwqA
INF00587,TheVishalbhatt,YouTube,15900000,Unknown,India,408000,23100,56,0.14563522012578617,http://youtube.com/channel/UCTf3jU9tyfsq1ElmkTY_ztQ
INF00588,Painzeiro,YouTube,15900000,Vlogs diarios,Brasil,2500000,132600,502,0.837119496855346,http://youtube.com/channel/UCCnl0HqjHFj6akQZBW81whQ
INF00589,kimloaizaa,YouTube,15900000,Música y baile,México,0,0,0,0.0,http://youtube.com/channel/UCgmUtgxaeaT6CSHc70AQMEg
INF00590,boxtoxtv,YouTube,15900000,Unknown,India,610800,21100,48,0.1330062893081761,http://youtube.com/channel/UCCfKlFlKYBxZ-UU2dWc17IQ
INF00591,kompastv,YouTube,15900000,Noticias y Política,Indonesia,6400,44,15,0.0003710691823899371,http://youtube.com/channel/UC5BMIWZe9isJXLZZWPWvBlg
INF00592,jeffreestar,YouTube,15900000,Belleza,Estados Unidos,553100,36000,4800,0.25660377358490566,http://youtube.com/channel/UCkvK_5omS-42Ovgah8KRKtg
INF00593,joerogan,YouTube,15900000,Vlogs diarios,Estados Unidos,729000,11700,1800,0.08490566037735849,http://youtube.com/channel/UCzQUP1qoWDoEbmsQxvdjxgQ
INF00594,RottenTomatoesTRAILERS,YouTube,15900000,"Películas, Animación",Estados Unidos,40300,629,71,0.00440251572327044,http://youtube.com/channel/UCi8e0iOVk1fEOogdfu4YgfA
INF00595,CNN,YouTube,15800000,"Música y baile, Animación",Estados Unidos,100800,1700,769,0.015626582278481013,http://youtube.com/channel/UCupvZG-5ko_eiXAupbDfxWw
INF00596,mariano_razo,YouTube,15800000,Unknown,México,4100000,276600,609,1.754487341772152,http://youtube.com/channel/UCLYqpLGnCoQfcD7BdDKsSxQ
INF00597,sevengersofficial,YouTube,15800000,Unknown,India,3600000,367200,503,2.32723417721519,http://youtube.com/channel/UCAgAsH5n26IHMDyzwhF3wIw
INF00598,justinflom,YouTube,15800000,"Películas, Humor",Estados Unidos,1200000,64099,243,0.4072278481012658,http://youtube.com/channel/UCb9A6uotqUiuVCvVp4GMqOg
INF00599,THE_BROWN_SIBLINGS,YouTube,15800000,Unknown,India,892400,71300,196,0.4525063291139241,http://youtube.com/channel/UCxGzpNf5XOnSQOYC2nbMiyQ
INF00600,albert_cancook,YouTube,15800000,Unknown,Estados Unidos,5000000,350000,1600,2.2253164556962024,http://youtube.com/channel/UC0NkSnlCOhoODbykzZwpiDw
INF00601,SRKMUSIC,YouTube,15800000,Música y baile,India,16400,356,18,0.002367088607594937,http://youtube.com/channel/UCAH1Aw-mXgcB3t8uaqW4yTA
INF00602,studyiqofficial,YouTube,15700000,Educación,India,9400,441,12,0.0028853503184713375,http://youtube.com/channel/UCrC8mOqJQpoB7NuIMKIS6rQ
INF00603,5MCArabic,YouTube,15700000,Películas,Egipto,7600,72,2,0.0004713375796178344,http://youtube.com/channel/UCy7QvWo7uV_AcoLJL5RIwkQ
INF00604,HenriqueeJuliano,YouTube,15700000,Música y baile,Brasil,1400000,15500,295,0.10060509554140128,http://youtube.com/channel/UCfLTxnQboSLcoSakgONmukQ
INF00605,MobileLegends5v5MOBA,YouTube,15700000,"Animación, Videojuegos",Indonesia,75600,1600,110,0.01089171974522293,http://youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg
INF00606,Ravisagar88,YouTube,15700000,Unknown,India,303800,12700,80,0.08140127388535032,http://youtube.com/channel/UClJXZR68EbNb3Ny8U-hvskA
INF00607,Chustertv,YouTube,15700000,Videojuegos,España,1900000,88600,250,0.5659235668789808,http://youtube.com/channel/UCKEiTu4t6o2Y9hnqOS-GUgw
INF00608,TalkingFriends,YouTube,15700000,"Animación, Humor",Estados Unidos,7100,50,0,0.00031847133757961787,http://youtube.com/channel/UCDCNmuaOXOo25Yn4mbMHhhQ
INF00609,genierock,YouTube,15700000,Música y baile,Tailandia,183900,3000,137,0.019980891719745222,http://youtube.com/channel/UCs2t9DlvAuyTBkvk2djGZKw
INF00610,Zayn,YouTube,15700000,Música y baile,Estados Unidos,51900,10600,378,0.0699235668789809,http://youtube.com/channel/UC3PdiRW5dUA4V70ueeR1eHA
INF00611,RS1313Shorts,YouTube,15600000,Unknown,India,10800,68,8,0.0004871794871794872,http://youtube.com/channel/UCPQtgEj6Z0xve62aeSgo5qA
INF00612,MNCTVOfficialId,YouTube,15600000,"Música y baile, Películas",Indonesia,1900,47,0,0.0003012820512820513,http://youtube.com/channel/UC34xi8JB1AKSotPUKHywbaA
INF00613,IanBoggs,YouTube,15600000,"Películas, Humor",Estados Unidos,943000,75400,688,0.4877435897435898,http://youtube.com/channel/UC9yadlAEiyOUNa3y4dnuYFg
INF00614,LOKESHGAMER,YouTube,15500000,Unknown,India,122300,11200,400,0.07483870967741936,http://youtube.com/channel/UCdQPeeJ0qGK6wWBiEJWcdsQ
INF00615,DEVKeFacts,YouTube,15500000,Unknown,India,1200000,52500,178,0.33985806451612904,http://youtube.com/channel/UC2lZDDm1-wTuadQ1qVCZ3dA
INF00616,HongyuASMR,YouTube,15500000,ASMR,Estados Unidos,436100,5900,130,0.03890322580645161,http://youtube.com/channel/UCxtLc0Jqq3SKBWlIXM_OC9g
INF00617,DaveAndAva,YouTube,15500000,Música y baile,Unknown,153200,487,0,0.003141935483870968,http://youtube.com/channel/UC6zhI71atP7YLoZyIyCIGNw
INF00618,abscbnnews,YouTube,15500000,Noticias y Política,Filipinas,3400,26,1,0.00017419354838709678,http://youtube.com/channel/UCE2606prvXQc_noEqKxVJXA
INF00619,ndtvindia,YouTube,15500000,Noticias y Política,India,4500,66,1,0.000432258064516129,http://youtube.com/channel/UC9CYT9gSNLevX5ey2_6CK0Q
INF00620,huba3,YouTube,15500000,Unknown,Estados Unidos,1500000,66700,105,0.43099999999999994,http://youtube.com/channel/UCybzQL-nUUIcbobgx6CrvkQ
INF00621,nianaguerrero,YouTube,15500000,Música y baile,Filipinas,443100,10900,242,0.07188387096774193,http://youtube.com/channel/UCLysbxhOO_JPOPgcsPCMb8w
INF00622,ABCNews,YouTube,15500000,Noticias y Política,Estados Unidos,12300,178,39,0.0014,http://youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q
INF00623,romanatwoodvlogs,YouTube,15500000,"Películas, Humor",Estados Unidos,100500,6400,52,0.0416258064516129,http://youtube.com/channel/UC-SV8-bUJfXjrRMnp7F8Wzw
INF00624,DaftarPopuler,YouTube,15500000,Ciencia y tecnología,Indonesia,159300,1600,294,0.012219354838709678,http://youtube.com/channel/UCQW2tTNJ40V2T6MqV1eMZ0w
INF00625,LinusTechTips,YouTube,15500000,Ciencia y tecnología,Estados Unidos,1600000,58000,2500,0.3903225806451613,http://youtube.com/channel/UCXuqSBlHAE6Xw-yeJA0Tunw
INF00626,EdisonPts,YouTube,15500000,Videojuegos,Rusia,1500000,113000,4100,0.7554838709677419,http://youtube.com/channel/UCrpt82vHWIWZSHtNQxncPrg
INF00627,50Cent,YouTube,15500000,Música y baile,Estados Unidos,29800,2200,65,0.014612903225806452,http://youtube.com/channel/UC8zJedg1f4sKnyuHWeS6vyw
INF00628,NetflixJr,YouTube,15500000,"Animación, Humor",Unknown,88900,549,0,0.003541935483870968,http://youtube.com/channel/UCAJnyTWJPpKXuwgWQDdNWrQ
INF00629,Kerajinan5-Menit,YouTube,15400000,Unknown,Indonesia,8700,45,2,0.0003051948051948052,http://youtube.com/channel/UClIYfCAhMAlacxT0e_sl1uA
INF00630,indorephysicalacademy.,YouTube,15400000,Vlogs diarios,India,26200,3800,68,0.025116883116883114,http://youtube.com/channel/UC196qeFpI8slOwK8ZWjKndw
INF00631,LittleAngelBrasil,YouTube,15400000,Animación,Unknown,197900,548,0,0.0035584415584415585,http://youtube.com/channel/UCAdpXDXkrrYQXFtAbJixRUg
INF00632,BigSchoolMinecraft,YouTube,15300000,"Animación, Videojuegos",Estados Unidos,108200,5900,17,0.038673202614379086,http://youtube.com/channel/UC-Diq5SjWZDol8C0_E_1Y7A
INF00633,Makiman131,YouTube,15300000,"Películas, Animación",España,254700,10800,305,0.07258169934640522,http://youtube.com/channel/UCevY-z55kr37ZAXG15F-KiA
INF00634,mispastelitos,YouTube,15300000,Comida y bebida,México,543600,25400,188,0.16724183006535948,http://youtube.com/channel/UCkjjH0hsvaeRIuwGlM9oSvg
INF00635,ranzkyle,YouTube,15300000,Unknown,Filipinas,421100,9800,259,0.06574509803921569,http://youtube.com/channel/UCdAt_KUKt0g9ZRQ7gwKaN3A
INF00636,PlayStation,YouTube,15300000,Unknown,Estados Unidos,30600,953,70,0.006686274509803921,http://youtube.com/channel/UC-2Y8dQb0S6DtpxNgAKoJKA
INF00637,Thaich8,YouTube,15300000,Unknown,Tailandia,4000,92,1,0.0006078431372549019,http://youtube.com/channel/UCtBu8Wb2BUoduUXJS9Uss7Q
INF00638,leagueoflegends,YouTube,15300000,"Películas, Animación",Estados Unidos,362400,11200,602,0.07713725490196079,http://youtube.com/channel/UC2t5bjwHdUX4vM2g8TRDq5g
INF00639,OyuncakAvi-oyku,YouTube,15300000,Unknown,Unknown,0,0,0,0.0,http://youtube.com/channel/UCjS0hMS5sneIgsb3PjBc0Bw
INF00640,kwebbelkop,YouTube,15300000,"Animación, Videojuegos",Estados Unidos,29700,654,39,0.0045294117647058825,http://youtube.com/channel/UCfLuMSIDmeWRYpuCQL0OJ6A
